Date,Hour,Value
20190306,1100,41
20190306,1200,5
20190306,1300,25
20190306,1400,22
20190306,1500,20
20190306,1600,39
20190306,1700,23
20190306,1800,13
20190306,1900,7
20190306,2000,30
20190306,2100,54
20190306,2200,85
20190306,2300,43
20190307,0,16
20190307,100,46
20190307,200,7
20190307,300,93
20190307,400,68
20190307,500,8
20190307,600,70
20190307,700,63
20190307,800,98
20190307,900,77
20190307,1000,60
20190307,1100,11
20190307,1200,45
20190307,1300,58
20190307,1400,10
20190307,1500,60
20190307,1600,6
20190307,1700,52
20190307,1800,43
20190307,1900,97
20190307,2000,3
20190307,2100,47
20190307,2200,38
20190307,2300,48
20190308,0,84
20190308,100,18
20190308,200,83
20190308,300,53
20190308,400,99
20190308,500,87
20190308,600,77
20190308,700,87
20190308,800,65
20190308,900,87
20190308,1000,58
20190308,1100,55
20190308,1200,42
20190308,1300,31
20190308,1400,39
20190308,1500,85
20190308,1600,79
20190308,1700,49
20190308,1800,10
20190308,1900,76
20190308,2000,32
20190308,2100,57
20190308,2200,68
20190308,2300,62
20190309,0,68
20190309,100,9
20190309,200,44
20190309,300,71
20190309,400,58
20190309,500,69
20190309,600,93
20190309,700,28
20190309,800,53
20190309,900,60
20190309,1000,80
20190309,1100,12
20190309,1200,8
20190309,1300,41
20190309,1400,49
20190309,1500,10
20190309,1600,22
20190309,1700,10
20190309,1800,31
20190309,1900,9
20190309,2000,87
20190309,2100,7
20190309,2200,55
20190309,2300,73
20190310,0,26
20190310,100,42
20190310,200,48
20190310,300,89
20190310,400,66
20190310,500,54
20190310,600,82
20190310,700,3
20190310,800,28
20190310,900,16
20190310,1000,77
20190310,1100,14
20190310,1200,38
20190310,1300,4
20190310,1400,23
20190310,1500,44
20190310,1600,80
20190310,1700,33
20190310,1800,36
20190310,1900,29
20190310,2000,51
20190310,2100,61
20190310,2200,14
20190310,2300,33
20190311,0,96
20190311,100,63
20190311,200,40
20190311,300,74
20190311,400,28
20190311,500,52
20190311,600,59
20190311,700,20
20190311,800,28
20190311,900,3
20190311,1000,74
20190311,1100,65
20190311,1200,56
20190311,1300,16
20190311,1400,47
20190311,1500,68
20190311,1600,2
20190311,1700,4
20190311,1800,45
20190311,1900,29
20190311,2000,64
20190311,2100,74
20190311,2200,62
20190311,2300,90
20190312,0,30
20190312,100,74
20190312,200,31
20190312,300,55
20190312,400,90
20190312,500,87
20190312,600,56
20190312,700,65
20190312,800,4
20190312,900,68
20190312,1000,18
20190312,1100,82
20190312,1200,20
20190312,1300,4
20190312,1400,35
20190312,1500,29
20190312,1600,90
20190312,1700,83
20190312,1800,62
20190312,1900,80
20190312,2000,95
20190312,2100,63
20190312,2200,28
20190312,2300,24
20190313,0,77
20190313,100,28
20190313,200,49
20190313,300,24
20190313,400,92
20190313,500,78
20190313,600,52
20190313,700,58
20190313,800,86
20190313,900,37
20190313,1000,68
20190313,1100,19
20190313,1200,13
20190313,1300,58
20190313,1400,18
20190313,1500,54
20190313,1600,11
20190313,1700,43
20190313,1800,48
20190313,1900,19
20190313,2000,6
20190313,2100,83
20190313,2200,47
20190313,2300,16
20190314,0,19
20190314,100,0
20190314,200,14
20190314,300,52
20190314,400,52
20190314,500,94
20190314,600,22
20190314,700,20
20190314,800,15
20190314,900,68
20190314,1000,98
20190314,1100,84
20190314,1200,92
20190314,1300,28
20190314,1400,23
20190314,1500,62
20190314,1600,65
20190314,1700,96
20190314,1800,47
20190314,1900,4
20190314,2000,66
20190314,2100,8
20190314,2200,19
20190314,2300,75
20190315,0,26
20190315,100,11
20190315,200,33
20190315,300,34
20190315,400,43
20190315,500,74
20190315,600,13
20190315,700,18
20190315,800,5
20190315,900,95
20190315,1000,46
20190315,1100,52
20190315,1200,37
20190315,1300,80
20190315,1400,51
20190315,1500,89
20190315,1600,6
20190315,1700,83
20190315,1800,29
20190315,1900,4
20190315,2000,67
20190315,2100,3
20190315,2200,59
20190315,2300,47
20190316,0,27
20190316,100,12
20190316,200,29
20190316,300,68
20190316,400,10
20190316,500,10
20190316,600,25
20190316,700,97
20190316,800,20
20190316,900,31
20190316,1000,90
20190316,1100,12
20190316,1200,83
20190316,1300,45
20190316,1400,41
20190316,1500,49
20190316,1600,9
20190316,1700,81
20190316,1800,89
20190316,1900,53
20190316,2000,6
20190316,2100,11
20190316,2200,96
20190316,2300,60
20190317,0,15
20190317,100,51
20190317,200,21
20190317,300,71
20190317,400,31
20190317,500,64
20190317,600,82
20190317,700,42
20190317,800,78
20190317,900,12
20190317,1000,41
20190317,1100,40
20190317,1200,26
20190317,1300,57
20190317,1400,97
20190317,1500,71
20190317,1600,53
20190317,1700,45
20190317,1800,77
20190317,1900,96
20190317,2000,41
20190317,2100,71
20190317,2200,98
20190317,2300,83
20190318,0,13
20190318,100,20
20190318,200,40
20190318,300,38
20190318,400,50
20190318,500,2
20190318,600,74
20190318,700,48
20190318,800,52
20190318,900,57
20190318,1000,5
20190318,1100,43
20190318,1200,11
20190318,1300,50
20190318,1400,83
20190318,1500,84
20190318,1600,63
20190318,1700,82
20190318,1800,68
20190318,1900,79
20190318,2000,53
20190318,2100,62
20190318,2200,89
20190318,2300,30
20190319,0,85
20190319,100,0
20190319,200,64
20190319,300,4
20190319,400,45
20190319,500,91
20190319,600,45
20190319,700,75
20190319,800,5
20190319,900,56
20190319,1000,84
20190319,1100,15
20190319,1200,24
20190319,1300,4
20190319,1400,30
20190319,1500,11
20190319,1600,96
20190319,1700,5
20190319,1800,39
20190319,1900,98
20190319,2000,22
20190319,2100,15
20190319,2200,77
20190319,2300,51
20190320,0,18
20190320,100,22
20190320,200,62
20190320,300,4
20190320,400,36
20190320,500,65
20190320,600,80
20190320,700,76
20190320,800,28
20190320,900,44
20190320,1000,76
20190320,1100,10
20190320,1200,23
20190320,1300,43
20190320,1400,49
20190320,1500,42
20190320,1600,61
20190320,1700,82
20190320,1800,15
20190320,1900,87
20190320,2000,63
20190320,2100,8
20190320,2200,12
20190320,2300,35
20190321,0,84
20190321,100,89
20190321,200,92
20190321,300,6
20190321,400,4
20190321,500,71
20190321,600,59
20190321,700,29
20190321,800,81
20190321,900,62
20190321,1000,37
20190321,1100,6
20190321,1200,42
20190321,1300,63
20190321,1400,70
20190321,1500,43
20190321,1600,15
20190321,1700,98
20190321,1800,43
20190321,1900,32
20190321,2000,1
20190321,2100,25
20190321,2200,91
20190321,2300,44
20190322,0,96
20190322,100,77
20190322,200,33
20190322,300,48
20190322,400,52
20190322,500,64
20190322,600,8
20190322,700,88
20190322,800,6
20190322,900,50
20190322,1000,89
20190322,1100,47
20190322,1200,27
20190322,1300,46
20190322,1400,86
20190322,1500,92
20190322,1600,81
20190322,1700,93
20190322,1800,45
20190322,1900,87
20190322,2000,5
20190322,2100,71
20190322,2200,86
20190322,2300,57
20190323,0,78
20190323,100,90
20190323,200,65
20190323,300,72
20190323,400,92
20190323,500,65
20190323,600,29
20190323,700,32
20190323,800,31
20190323,900,18
20190323,1000,29
20190323,1100,22
20190323,1200,91
20190323,1300,69
20190323,1400,95
20190323,1500,11
20190323,1600,73
20190323,1700,36
20190323,1800,66
20190323,1900,12
20190323,2000,23
20190323,2100,15
20190323,2200,79
20190323,2300,57
20190324,0,19
20190324,100,43
20190324,200,61
20190324,300,1
20190324,400,72
20190324,500,9
20190324,600,68
20190324,700,7
20190324,800,12
20190324,900,55
20190324,1000,25
20190324,1100,84
20190324,1200,88
20190324,1300,99
20190324,1400,76
20190324,1500,39
20190324,1600,69
20190324,1700,38
20190324,1800,73
20190324,1900,92
20190324,2000,90
20190324,2100,76
20190324,2200,6
20190324,2300,16
20190325,0,71
20190325,100,56
20190325,200,69
20190325,300,53
20190325,400,63
20190325,500,25
20190325,600,75
20190325,700,76
20190325,800,91
20190325,900,49
20190325,1000,15
20190325,1100,99
20190325,1200,18
20190325,1300,60
20190325,1400,19
20190325,1500,17
20190325,1600,84
20190325,1700,93
20190325,1800,97
20190325,1900,89
20190325,2000,7
20190325,2100,76
20190325,2200,47
20190325,2300,41
20190326,0,85
20190326,100,90
20190326,200,26
20190326,300,97
20190326,400,42
20190326,500,16
20190326,600,87
20190326,700,43
20190326,800,22
20190326,900,13
20190326,1000,36
20190326,1100,82
20190326,1200,55
20190326,1300,43
20190326,1400,15
20190326,1500,67
20190326,1600,38
20190326,1700,43
20190326,1800,81
20190326,1900,52
20190326,2000,63
20190326,2100,74
20190326,2200,92
20190326,2300,0
20190327,0,60
20190327,100,63
20190327,200,24
20190327,300,17
20190327,400,7
20190327,500,2
20190327,600,78
20190327,700,1
20190327,800,62
20190327,900,31
20190327,1000,86
20190327,1100,11
20190327,1200,8
20190327,1300,37
20190327,1400,20
20190327,1500,3
20190327,1600,58
20190327,1700,39
20190327,1800,67
20190327,1900,97
20190327,2000,71
20190327,2100,58
20190327,2200,89
20190327,2300,22
20190328,0,77
20190328,100,44
20190328,200,47
20190328,300,39
20190328,400,11
20190328,500,28
20190328,600,99
20190328,700,68
20190328,800,69
20190328,900,91
20190328,1000,35
20190328,1100,57
20190328,1200,81
20190328,1300,88
20190328,1400,42
20190328,1500,47
20190328,1600,92
20190328,1700,49
20190328,1800,78
20190328,1900,7
20190328,2000,96
20190328,2100,89
20190328,2200,29
20190328,2300,18
20190329,0,86
20190329,100,83
20190329,300,18
20190329,400,20
20190329,500,63
20190329,600,79
20190329,700,45
20190329,800,89
20190329,900,59
20190329,1000,48
20190329,1100,99
20190329,1200,42
20190329,1300,6
20190329,1400,54
20190329,1500,29
20190329,1600,92
20190329,1700,62
20190329,1800,14
20190329,1900,41
20190329,2000,47
20190329,2100,64
20190329,2200,0
20190329,2300,28
20190330,0,58
20190330,100,65
20190330,200,78
20190330,300,91
20190330,400,57
20190330,500,87
20190330,600,42
20190330,700,10
20190330,800,43
20190330,900,89
20190330,1000,35
20190330,1100,9
20190330,1200,8
20190330,1300,62
20190330,1400,39
20190330,1500,35
20190330,1600,26
20190330,1700,65
20190330,1800,95
20190330,1900,3
20190330,2000,51
20190330,2100,30
20190330,2200,74
20190330,2300,94
20190331,0,38
20190331,100,50
20190331,200,95
20190331,300,55
20190331,400,42
20190331,500,89
20190331,600,94
20190331,700,72
20190331,800,29
20190331,900,30
20190331,1000,51
20190331,1100,62
20190331,1200,84
20190331,1300,38
20190331,1400,88
20190331,1500,57
20190331,1600,22
20190331,1700,82
20190331,1800,75
20190331,1900,40
20190331,2000,24
20190331,2100,45
20190331,2200,17
20190331,2300,15
